advice_episode,start_step,episode_length,llm_advice_text,advice_category,advice_specificity,advice_urgency,num_suggestions,has_json_advice,combat_mentioned,survival_mentioned,exploration_mentioned,hp_before,level_before,reward_before,sr_before,critical_hp_before,low_hp_before,reward_ma5_before,hp_ma5_before,reward_trend_before,total_reward,avg_reward,max_reward,min_reward,reward_std,sr_change,hp_change,level_gained,positive_reward_rate,negative_reward_rate,survived,unique_actions,action_entropy,high_quality_advice,specific_advice,combat_advice
5027,860,2,clear single goal that maximizes reward,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.008,100.0,-0.002,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5028,860,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,28.6,1,-0.01,-0.015,1,1,-0.01,85.72,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5029,860,1,avoid kobold north and west threats,defensive,3,2,3,1,0,1,0,100.0,1,0.0,0.0,0,0,-0.008000000000000002,85.72,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,1,1,0
5030,860,1,prioritize combat to gain XP and level up,combat,0,2,3,1,1,0,0,92.9,1,-0.01,-0.015,0,1,-0.008,84.3,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5031,860,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.008,84.3,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5032,860,1,clear single goal that maximizes reward,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.008,84.3,-0.0009999999999999987,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5033,860,1,descend_stairs,other,0,0,3,1,0,0,0,85.7,1,-0.01,-0.01,0,1,-0.008,95.72,-0.002,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5034,860,1,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,95.72,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5035,860,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14000000000001,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.004999999999999999,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5036,860,1,kill kobold north,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5037,860,1,combat kobold west (dist:1),combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5038,860,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5039,860,1,kill kobold and move north,combat,3,2,3,1,1,0,1,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5040,860,1,kill kobold west for XP and gold,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5041,860,1,avoid kobold east and south threats,defensive,3,2,3,1,0,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
5042,865,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.004999999999999999,0.0,0,0.0,1.0,1,2,0.9999999997114609,0,0,1
5043,865,1,kill kobold west for XP and gold,combat,3,2,3,1,1,0,0,100.0,1,0.0,0.0,0,0,-0.008,100.0,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,1,1,1
5044,865,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5045,865,1,kill kobold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5046,865,1,descend stairs and fight kobold west for XP reward,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.008,100.0,-0.0009999999999999987,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5047,865,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.01,0,0,-0.008,100.0,-0.002,-0.02,-0.01,-0.01,-0.01,0.0,-0.004999999999999999,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5048,865,1,combat kobold west (dist:1),combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5049,865,1,descend_stairs,other,0,0,3,1,0,0,0,85.7,1,-0.01,-0.01,0,1,-0.01,97.14,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5050,865,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,-71.4,0,0.0,1.0,1,2,0.9999999997114609,0,0,1
5051,865,1,clear single goal that maximizes reward,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,82.85999999999999,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5052,865,1,fight kobold north for XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,82.85999999999999,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5053,865,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,0.0,0.01,0,0,-0.008,85.72,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,0,0,1
5054,865,1,kill kobold and move north,combat,3,2,3,1,1,0,1,100.0,1,-0.01,-0.015,0,0,-0.008,85.72,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5055,865,1,clear single goal that maximizes reward,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.008,100.0,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5056,865,1,descend stairs or combat weak monster,combat,1,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.008,100.0,-0.0009999999999999987,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5057,865,1,descend stairs,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,-0.002,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5058,865,1,avoid kobold north and west threats,defensive,3,2,3,1,0,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
5059,865,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5060,865,1,clear single goal that maximizes reward,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5061,865,1,prioritize combat to gain XP and level up,combat,0,2,3,1,1,0,0,92.9,1,-0.01,-0.015,0,1,-0.01,98.58,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5062,865,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,98.58,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5063,865,1,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,98.58,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5064,865,1,avoid kobold east and south threats,defensive,3,2,3,1,0,1,0,100.0,1,0.0,0.0,0,0,-0.008,98.58,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,1,1,0
5065,865,1,Combat Weaken Monster (Orc),combat,1,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,98.58,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5066,865,1,kill orc and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5067,865,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,-0.0009999999999999987,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5068,865,1,kill kobold north,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,-0.002,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5069,865,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.004999999999999999,-14.299999999999997,0,0.0,1.0,1,2,0.9999999997114609,0,0,1
5070,870,1,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5071,870,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5072,870,1,prioritize combat to gain XP and level up,combat,0,2,3,1,1,0,0,92.9,1,-0.01,-0.015,0,1,-0.01,95.72,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5073,870,1,kill kobold and move north,combat,3,2,3,1,1,0,1,100.0,1,-0.01,-0.015,0,0,-0.01,95.72,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5074,870,1,clear single goal that maximizes reward,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,98.58000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5075,870,1,kill kobold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,98.58000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5076,870,1,descend stairs or combat weak monster,combat,1,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,98.58000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5077,870,1,avoid kobold north and west threats,defensive,3,2,3,1,0,1,0,100.0,1,0.0,0.0,0,0,-0.008000000000000002,100.0,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,1,1,0
5078,870,4,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,0.0010000000000000005,-0.04,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,3,1.4999999995671913,0,0,1
5079,870,1,Combat Weaken Monster (Orc),combat,1,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,85.72,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5080,870,1,fight kobold north for XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,85.72,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5081,870,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5082,870,1,clear single goal that maximizes reward,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5083,870,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5084,870,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5085,870,1,kill orc and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5086,870,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5087,870,1,kill kobold north,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5088,870,1,clear single goal that maximizes reward,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5089,870,1,descend stairs and fight kobold west for XP reward,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5090,870,1,avoid kobold east and south threats,defensive,3,2,3,1,0,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
5091,870,1,descend_stairs,other,0,0,3,1,0,0,0,85.7,1,-0.01,-0.015,0,1,-0.01,97.14000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5092,870,1,descend stairs,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5093,870,1,kill kobold west for XP and gold,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,97.14000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5094,870,1,combat kobold west (dist:1),combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5095,870,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14000000000001,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5096,875,1,clear single goal that maximizes reward,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5097,875,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,28.6,1,-0.01,-0.015,1,1,-0.01,85.72,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.004999999999999999,71.4,0,0.0,1.0,1,2,0.9999999997114609,0,0,1
5098,875,1,avoid kobold east and south threats,defensive,3,2,3,1,0,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,85.72,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
5099,875,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,85.72,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5100,875,1,Combat Weaken Monster (Orc),combat,1,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,85.72,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5101,875,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5102,875,1,fight kobold north for XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5103,875,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,2,0.9999999997114609,0,0,1
5104,875,1,descend stairs or combat weak monster,combat,1,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5105,875,1,avoid kobold north and west threats,defensive,3,2,3,1,0,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
5106,875,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5107,875,1,descend stairs,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5108,875,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,2,0.9999999997114609,0,0,1
5109,875,1,combat kobold west (dist:1),combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5110,875,1,prioritize combat to gain XP and level up,combat,0,2,3,1,1,0,0,92.9,1,-0.01,-0.015,0,1,-0.01,98.58000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5111,875,1,kill orc and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,98.58,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5112,875,1,descend stairs and fight kobold west for XP reward,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,98.58,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5113,875,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,85.7,1,-0.01,-0.01,0,1,-0.01,95.72,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,-0.004999999999999999,14.299999999999997,0,0.0,1.0,1,2,0.9999999997114609,0,0,1
5114,875,1,descend_stairs,other,0,0,3,1,0,0,0,85.7,1,-0.01,-0.015,0,1,-0.01,94.28,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5115,875,1,kill kobold west for XP and gold,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,94.28,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5116,875,1,kill kobold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,94.28,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5117,875,1,kill kobold and move north,combat,3,2,3,1,1,0,1,100.0,1,0.0,0.0,0,0,-0.008,97.14000000000001,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,1,1,1
5118,875,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.008,97.14000000000001,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
5119,875,1,kill kobold north,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5120,875,2,clear single goal that maximizes reward,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,-0.0009999999999999987,-0.02,-0.01,-0.01,-0.01,0.0,0.004999999999999999,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
5121,875,1,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5122,880,1,kill kobold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
5123,880,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
