step,action,reward,smoothed_reward,hp,level,llm_advice,llm_data,llm_priority,llm_risk,llm_strategy,llm_suggestions,action_in_suggestions,hp_change,reward_change,sr_change,level_up,hp_lag1,reward_lag1,sr_lag1,reward_ma5,hp_ma5,reward_std5,advice_category,action_category,critical_hp,low_hp,high_hp,steps_since_advice_change,reward_momentum,episode_stage
2290,wield,0.0,-0.01,331.2,14,Consider the recent message and decide whether to attack the little dog,,,,,[],False,-3018.8,0.01,0.0,0,3350.0,-0.01,-0.01,-0.008,1488.04,0.004472135954934579,combat,equipment,0,0,1,0,5.782411586589357e-18,mid
2290,move_northeast,-0.01,-0.01,191.7,16,Move away from the orcs to ensure survival,,,,,[],False,-139.5,-0.01,0.0,1,331.2,0.0,-0.01,-0.008,1450.82,0.004472135954934579,movement,move,0,0,1,0,-0.00033333333333332785,mid
2290,open_door,-0.01,-0.02,377.8,12,Eat something to regain health,,,,,[],False,186.10000000000002,0.0,-0.01,0,191.7,-0.01,-0.01,-0.008,1460.1399999999999,0.004472135954934579,survival,interaction,0,0,1,0,-0.0033333333333333275,mid
2295,wait,-0.01,-0.011,380.0,14,Explore the stairs_down northeast for potential treasure and danger,,,,,[],False,2.1999999999999886,0.0,0.009000000000000001,1,377.8,-0.01,-0.02,-0.008,926.14,0.004472135954934579,exploration,other,0,0,1,0,-0.00033333333333332725,mid
2295,read,-0.01,-0.02,377.8,12,Eat something to regain health,,,,,[],False,-2.1999999999999886,0.0,-0.009000000000000001,0,380.0,-0.01,-0.011,-0.008,331.69999999999993,0.004472135954934579,survival,item_use,0,0,1,0,-0.0033333333333333275,mid
2295,read,-0.01,-0.01,184.6,16,Move away from the orcs to ensure survival,,,,,[],False,-193.20000000000002,0.0,0.01,1,377.8,-0.01,-0.02,-0.01,302.3799999999999,0.0,movement,item_use,0,0,1,0,0.003333333333333339,mid
2295,move_east,-0.01,-0.01,3350.0,14,Pick up the orcish helm,,,,,[],False,3165.4,0.0,0.0,0,184.6,-0.01,-0.01,-0.01,934.0399999999997,0.0,other,move,0,0,1,0,0.00033333333333333885,mid
2300,move_south,-0.01,-0.01,380.0,14,Explore the stairs_down northeast for potential treasure and danger,,,,,[],False,-2970.0,0.0,0.0,0,3350.0,-0.01,-0.01,-0.01,934.4799999999999,0.0,exploration,move,0,0,1,0,0.003333333333333339,mid
2300,open_door,-0.01,-0.01,184.6,16,Investigate the orc threats southwest and south,,,,,[],False,-195.4,0.0,0.0,1,380.0,-0.01,-0.01,-0.01,895.3999999999999,0.0,survival,interaction,0,0,1,0,0.0,mid
2300,drop,0.0,0.009,3350.0,14,Search the area for items and potential threats,,,,,[],False,3165.4,0.01,0.019,0,184.6,-0.01,-0.01,-0.008,1489.8399999999997,0.004472135954934579,survival,inventory,0,0,1,0,0.006333333333333339,mid
2300,move_northwest,-0.01,-0.02,377.8,12,Search the area for potential threats and items,,,,,[],False,-2972.2,-0.01,-0.028999999999999998,0,3350.0,0.0,0.009,-0.008,1528.48,0.004472135954934579,survival,move,0,0,1,0,-0.003333333333333327,mid
2305,apply,-0.01,-0.01,191.7,16,Investigate the orc threats southwest and south,,,,,[],False,-186.10000000000002,0.0,0.01,1,377.8,-0.01,-0.02,-0.008,896.8199999999999,0.004472135954934579,survival,item_use,0,0,1,0,6.3606527452482924e-18,mid
2305,move_northwest,-0.01,-0.01,3300.0,14,Search the area for items and potential threats,,,,,[],False,3108.3,0.0,0.0,0,191.7,-0.01,-0.01,-0.008,1480.82,0.004472135954934579,survival,move,0,0,1,0,-0.006333333333333327,mid
2305,wear,-0.01,-0.01,228.6,12,Search the area for potential threats and items,,,,,[],False,-3071.4,0.0,0.0,0,3300.0,-0.01,-0.01,-0.008,1489.62,0.004472135954934579,survival,equipment,0,0,1,0,0.0033333333333333396,mid
2305,open_door,-0.01,-0.01,380.0,14,Eat something to restore health,,,,,[],False,151.4,0.0,0.0,1,228.6,-0.01,-0.01,-0.01,895.6200000000001,0.0,survival,interaction,0,0,1,0,0.0,mid
2310,take_off,-0.01,-0.02,380.0,14,Eat something to restore health,,,,,[],False,0.0,0.0,-0.01,0,380.0,-0.01,-0.01,-0.01,896.0600000000001,0.0,survival,equipment,0,0,1,1,-0.003333333333333327,mid
2310,move_northwest,-0.01,0.001,218.2,16,Investigate the orc threats southwest and south,,,,,[],False,-161.8,0.0,0.021,1,380.0,-0.01,-0.02,-0.01,901.36,0.0,survival,move,0,0,1,0,0.0036666666666666735,mid
2310,move_northwest,0.0,0.0,1600.0,14,Search the area for items and potential threats,,,,,[],False,1381.8,0.01,-0.001,0,218.2,-0.01,0.001,-0.008,561.3599999999999,0.004472135954934579,survival,move,0,0,1,0,0.0033333333333333396,mid
2310,drop,-0.01,-0.01,425.0,12,Search the area for items and potential threats,,,,,[],False,-1175.0,-0.01,-0.01,0,1600.0,0.0,0.0,-0.008,600.64,0.004472135954934579,survival,inventory,0,0,1,1,0.0033333333333333396,mid
2315,wield,0.0,0.0,425.0,12,Search the area for items and potential threats,,,,,[],False,0.0,0.01,0.01,0,425.0,-0.01,-0.01,-0.006,609.64,0.005477225574998609,survival,equipment,0,0,1,2,-0.0003333333333333261,mid
2315,move_west,-0.01,-0.01,326.7,14,Search the stairs_down for potential items and threats,,,,,[],False,-98.30000000000001,-0.01,-0.01,1,425.0,0.0,0.0,-0.006,598.9799999999999,0.005477225574998609,survival,move,0,0,1,0,-0.0033333333333333257,mid
2315,move_north,-0.01,-0.01,2100.0,14,Search the area for items and potential threats,,,,,[],False,1773.3,0.0,0.0,0,326.7,-0.01,-0.01,-0.006,975.3399999999998,0.005477225574998609,survival,move,0,0,1,0,6.938893903907228e-18,mid
2315,eat,0.0,-0.002,146.7,16,Investigate the orc threats southwest and south,,,,,[],False,-1953.3,0.01,0.008,1,2100.0,-0.01,-0.01,-0.006,684.6799999999998,0.005477225574998609,survival,item_use,0,0,0,0,-0.0006666666666666597,mid
2320,wear,-0.01,-0.01,152.9,16,Investigate the crude dagger and potential threats,,,,,[],False,6.200000000000017,-0.01,-0.008,0,146.7,0.0,-0.002,-0.006,630.26,0.005477225574998609,survival,equipment,0,0,1,0,6.938893903907228e-18,mid
2320,open_door,0.0,-0.002,228.6,12,Search the area for potential threats and items,,,,,[],False,75.69999999999999,0.01,0.008,0,152.9,-0.01,-0.01,-0.006,590.9799999999998,0.005477225574998609,survival,interaction,0,0,1,0,0.0026666666666666735,mid
2320,kick,-0.01,-0.01,321.4,14,Search the stairs_down for potential items and threats,,,,,[],False,92.79999999999998,-0.01,-0.008,1,228.6,0.0,-0.002,-0.006,589.9199999999998,0.005477225574998609,survival,interaction,0,0,1,0,-0.0026666666666666596,mid
2320,eat,0.0,-0.003,1220.0,14,Move in a direction to gain more information about the surroundings,,,,,[],False,898.6,0.01,0.007,0,321.4,-0.01,-0.01,-0.003999999999999999,413.9199999999999,0.00547722557499863,movement,item_use,0,0,1,0,0.0023333333333333405,mid
2325,move_east,0.0,0.001,2066.7,14,Move in a direction to gain more information about the surroundings,,,,,[],False,846.6999999999998,0.0,0.004,0,1220.0,0.0,-0.003,-0.003999999999999999,797.9199999999998,0.00547722557499863,movement,move,0,0,1,1,0.001000000000000007,mid
2325,move_northwest,-0.01,-0.01,321.4,14,Investigate the stairs down northeast,,,,,[],False,-1745.2999999999997,-0.01,-0.011,0,2066.7,0.0,0.001,-0.004,831.6199999999999,0.00547722557499863,other,move,0,0,1,0,6.938893903907228e-18,mid
2325,close_door,-0.01,-0.01,246.2,12,Search the area for potential threats and items,,,,,[],False,-75.19999999999999,0.0,0.0,0,321.4,-0.01,-0.01,-0.006,835.14,0.005477225574998609,survival,interaction,0,0,1,0,-0.0023333333333333266,mid
2330,move_northeast,-0.01,-0.011,3050.0,14,Investigate the recent message and determine the direction to move,,,,,[],False,2803.8,0.0,-0.0009999999999999992,1,246.2,-0.01,-0.01,-0.006,1380.86,0.005477225574998609,movement,move,0,0,1,0,-0.003999999999999992,mid
2330,throw,0.0,-0.01,321.4,14,Investigate the stairs down northeast,,,,,[],False,-2728.6,0.01,0.0009999999999999992,0,3050.0,-0.01,-0.011,-0.006,1201.1399999999999,0.005477225574998609,other,other,0,0,1,0,6.938893903907228e-18,mid
2330,drop,-0.01,-0.01,228.6,12,Search the area for potential items or clues,,,,,[],False,-92.79999999999998,-0.01,0.0,0,321.4,0.0,-0.01,-0.008,833.5199999999999,0.004472135954934579,exploration,inventory,0,0,1,0,6.938893903907228e-18,mid
2335,wait,-0.01,-0.01,246.2,12,Search the area for potential items or clues,,,,,[],False,17.599999999999994,0.0,0.0,0,228.6,-0.01,-0.01,-0.008,818.4799999999998,0.004472135954934579,exploration,other,0,0,1,1,0.00033333333333334,mid
2335,throw,-0.01,-0.01,342.9,14,Investigate the wall and potential hidden dangers,,,,,[],False,96.69999999999999,0.0,0.0,1,246.2,-0.01,-0.01,-0.008,837.8199999999999,0.004472135954934579,other,other,0,0,1,0,0.0,mid
2335,drink,0.0,-0.002,3200.0,14,Investigate the recent message and determine the direction to move,,,,,[],False,2857.1,0.01,0.008,0,342.9,-0.01,-0.01,-0.006,867.8199999999999,0.005477225574998609,movement,item_use,0,0,1,0,0.0026666666666666735,mid
2340,wield,0.0,0.0,228.6,12,Search the area for items and potential threats,,,,,[],False,-2971.4,0.0,0.002,0,3200.0,0.0,-0.002,-0.006,849.2599999999999,0.005477225574998609,survival,equipment,0,0,1,0,0.0033333333333333405,mid
2340,read,-0.01,-0.01,326.7,14,Investigate the wall and potential hidden dangers,,,,,[],False,98.1,-0.01,-0.01,1,228.6,0.0,0.0,-0.006,868.8799999999999,0.005477225574998609,other,item_use,0,0,1,0,6.938893903907228e-18,mid
2340,move_south,-0.01,-0.01,2900.0,14,Search the area for items and potential threats,,,,,[],False,2573.3,0.0,0.0,0,326.7,-0.01,-0.01,-0.006,1399.6399999999999,0.005477225574998609,survival,move,0,0,1,0,-0.0026666666666666596,mid
2345,move_east,0.0,0.001,2950.0,14,Search the area for items and potential threats,,,,,[],False,50.0,0.01,0.011,0,2900.0,-0.01,-0.01,-0.003999999999999999,1921.06,0.00547722557499863,survival,move,0,0,1,1,0.00033333333333334,mid
2345,throw,0.0,0.0,850.0,12,Search the area for items and potential threats,,,,,[],False,-2100.0,0.0,-0.001,0,2950.0,0.0,0.001,-0.003999999999999999,1451.06,0.00547722557499863,survival,other,0,0,1,2,0.0033333333333333396,mid
2345,eat,-0.01,-0.01,337.5,14,Search the stairs_down northeast for potential items and clues,,,,,[],False,-512.5,-0.01,-0.01,1,850.0,0.0,0.0,-0.006,1472.84,0.005477225574998609,exploration,item_use,0,0,1,0,6.938893903907228e-18,mid
2350,move_south,0.0,0.0,1180.0,14,Search the area for items and clues to progress deeper,,,,,[],False,842.5,0.01,0.01,0,337.5,-0.01,-0.01,-0.004,1643.5,0.00547722557499863,exploration,move,0,0,1,0,-0.0003333333333333261,mid
2350,wait,0.0,-0.001,471.4,12,Search the area for potential items and clues,,,,,[],False,-708.6,0.0,-0.001,0,1180.0,0.0,0.0,-0.002,1157.78,0.004472135954934655,exploration,other,0,0,1,0,-0.0003333333333333261,mid
2350,read,-0.01,-0.01,343.8,14,Search the stairs_down northeast for potential items and clues,,,,,[],False,-127.59999999999997,-0.01,-0.009000000000000001,1,471.4,0.0,-0.001,-0.004,636.54,0.00547722557499863,exploration,item_use,0,0,1,0,6.938893903907228e-18,mid
2355,wear,-0.01,-0.01,350.0,14,Move east to explore the stairs down,,,,,[],False,6.199999999999989,0.0,0.0,0,343.8,-0.01,-0.01,-0.006,536.54,0.005477225574998609,exploration,equipment,0,0,1,0,-0.0033333333333333266,mid
2355,move_southeast,-0.01,-0.01,425.0,12,Search the area for potential items and clues,,,,,[],False,75.0,0.0,0.0,0,350.0,-0.01,-0.01,-0.006,554.04,0.005477225574998609,exploration,move,0,0,1,0,-0.0029999999999999936,mid
2355,search,0.0,0.0,1200.0,14,Search the area for items and clues to progress deeper,,,,,[],False,775.0,0.01,0.01,1,425.0,-0.01,-0.01,-0.006,558.04,0.005477225574998609,exploration,exploration,0,0,1,0,0.0033333333333333405,mid
2360,pickup,-0.01,-0.01,640.0,12,Search the area for potential threats and items,,,,,[],False,-560.0,-0.01,-0.01,0,1200.0,0.0,0.0,-0.008,591.76,0.004472135954934579,survival,inventory,0,0,1,0,6.938893903907228e-18,mid
2360,move_southwest,-0.01,-0.01,356.2,14,Move east to explore the stairs down,,,,,[],False,-283.8,0.0,0.0,1,640.0,-0.01,-0.01,-0.008,594.24,0.004472135954934579,exploration,move,0,0,1,0,6.938893903907228e-18,mid
2360,wait,0.0,-0.001,2066.7,14,Search the area for potential threats and items,,,,,[],False,1710.4999999999998,0.01,0.009000000000000001,0,356.2,-0.01,-0.01,-0.006,937.5799999999999,0.005477225574998609,survival,other,0,0,1,0,-0.0003333333333333261,mid
2365,wait,-0.01,-0.011,385.7,14,Investigate the stairs down northeast,,,,,[],False,-1680.9999999999998,-0.01,-0.009999999999999998,0,2066.7,0.0,-0.001,-0.006,929.72,0.005477225574998609,other,other,0,0,1,0,-0.0003333333333333255,mid
2365,move_northeast,0.0,-0.001,1280.0,14,Search the area for potential threats and items,,,,,[],False,894.3,0.01,0.009999999999999998,0,385.7,-0.01,-0.011,-0.006,945.72,0.005477225574998609,survival,move,0,0,1,0,0.0030000000000000074,mid
2365,move_southwest,-0.01,-0.01,660.0,12,Search the area for potential threats and items,,,,,[],False,-620.0,-0.01,-0.009000000000000001,0,1280.0,0.0,-0.001,-0.006,949.72,0.005477225574998609,survival,move,0,0,1,1,-0.0029999999999999936,mid
2370,move_southeast,0.0,0.001,583.3,12,Search the area for items and potential threats,,,,,[],False,-76.70000000000005,0.01,0.011,0,660.0,-0.01,-0.01,-0.004,995.1400000000001,0.00547722557499863,survival,move,0,0,1,0,0.004000000000000006,mid
2370,drop,0.0,0.002,438.5,14,Investigate the stairs down northeast,,,,,[],False,-144.79999999999995,0.0,0.001,1,583.3,0.0,0.001,-0.004,669.5,0.00547722557499863,other,inventory,0,0,1,0,0.0010000000000000063,mid
2370,pickup,-0.01,-0.01,3100.0,14,Pick up the orcish helm,,,,,[],False,2661.5,-0.01,-0.012,0,438.5,0.0,0.002,-0.004,1212.3600000000001,0.00547722557499863,other,inventory,0,0,1,0,6.938893903907228e-18,mid
2375,pickup,0.0,0.0,466.7,14,Explore the stairs down northeast,,,,,[],False,-2633.3,0.01,0.01,0,3100.0,-0.01,-0.01,-0.004,1049.7,0.00547722557499863,exploration,inventory,0,0,1,0,-0.0003333333333333261,mid
2375,take_off,-0.01,-0.01,2066.7,14,Pick up the orcish helm,,,,,[],False,1599.9999999999998,-0.01,-0.01,0,466.7,0.0,0.0,-0.004,1331.04,0.00547722557499863,other,equipment,0,0,1,0,-0.003999999999999993,mid
2375,search,-0.01,-0.01,600.0,12,Search the area for items and potential threats,,,,,[],False,-1466.6999999999998,0.0,0.0,0,2066.7,-0.01,-0.01,-0.006,1334.3799999999999,0.005477225574998609,survival,exploration,0,0,1,0,7.517135062566164e-18,mid
2380,kick,0.0,0.001,362.5,14,Explore the stairs down northeast,,,,,[],False,-237.5,0.01,0.011,1,600.0,-0.01,-0.01,-0.006,1319.1799999999998,0.005477225574998609,exploration,interaction,0,0,1,0,0.0003333333333333406,mid
2380,move_south,-0.01,-0.01,2066.7,14,Eat something to regain health,,,,,[],False,1704.1999999999998,-0.01,-0.011,0,362.5,0.0,0.001,-0.006,1112.52,0.005477225574998609,survival,move,0,0,1,0,7.517135062566164e-18,mid
2380,move_southwest,-0.01,-0.001,1025.0,12,Search the area for items and clues,,,,,[],False,-1041.6999999999998,0.0,0.009000000000000001,0,2066.7,-0.01,-0.01,-0.008,1224.1799999999998,0.004472135954934579,exploration,move,0,0,1,0,0.003000000000000008,mid
2385,move_northwest,0.0,0.011,428.6,14,Search the surrounding area for clues and potential items,,,,,[],False,-596.4,0.01,0.012,1,1025.0,-0.01,-0.001,-0.006,896.5600000000001,0.005477225574998609,exploration,move,0,0,1,0,0.0033333333333333414,mid
2385,move_west,-0.01,-0.01,3100.0,14,Eat something to regain health,,,,,[],False,2671.4,-0.01,-0.020999999999999998,0,428.6,0.0,0.011,-0.006,1396.56,0.005477225574998609,survival,move,0,0,1,0,9.25185853854297e-18,mid
2385,move_northeast,0.0,-0.001,583.3,12,Search the area for items and clues,,,,,[],False,-2516.7,0.01,0.009000000000000001,0,3100.0,-0.01,-0.01,-0.006,1440.7199999999998,0.005477225574998609,exploration,move,0,0,1,0,8.673617379884035e-18,mid
2390,move_north,-0.01,-0.01,362.5,14,Search the surrounding area for clues and potential items,,,,,[],False,-220.79999999999995,-0.01,-0.009000000000000001,1,583.3,0.0,-0.001,-0.006,1099.8799999999999,0.005477225574998609,exploration,move,0,0,1,0,-0.006999999999999992,mid
2390,apply,-0.01,-0.01,3150.0,14,Search the area for potential items or clues,,,,,[],False,2787.5,0.0,0.0,0,362.5,-0.01,-0.01,-0.006,1524.8799999999999,0.005477225574998609,exploration,item_use,0,0,1,0,7.517135062566164e-18,mid
2390,take_off,-0.01,-0.01,566.7,12,Search for items and potential dangers,,,,,[],False,-2583.3,0.0,0.0,0,3150.0,-0.01,-0.01,-0.008,1552.4999999999998,0.004472135954934579,exploration,equipment,0,0,1,0,-0.0029999999999999927,mid
2395,move_south,0.0,0.0,700.0,12,Search for items and potential dangers,,,,,[],False,133.29999999999995,0.01,0.01,0,566.7,-0.01,-0.01,-0.006,1072.5,0.005477225574998609,exploration,move,0,0,1,1,0.003333333333333341,mid
2395,close_door,0.0,0.001,3000.0,14,Search the area for potential items or clues,,,,,[],False,2300.0,0.0,0.001,1,700.0,0.0,0.0,-0.006,1555.84,0.005477225574998609,exploration,interaction,0,0,1,0,0.0036666666666666744,mid
2395,throw,-0.01,-0.01,356.2,14,Eat something to regain health,,,,,[],False,-2643.8,-0.01,-0.011,0,3000.0,0.0,0.001,-0.006,1554.58,0.005477225574998609,survival,other,0,0,1,0,8.0953762212251e-18,mid
2400,wear,-0.01,-0.01,1966.7,14,Search for items and describe surroundings,,,,,[],False,1610.5,0.0,0.0,0,356.2,-0.01,-0.01,-0.006,1317.92,0.005477225574998609,exploration,equipment,0,0,1,0,-0.0033333333333333253,mid
2400,move_southwest,0.0,-0.001,471.4,12,Search the area for items and clues to progress deeper,,,,,[],False,-1495.3000000000002,0.01,0.009000000000000001,0,1966.7,-0.01,-0.01,-0.003999999999999999,1298.8600000000001,0.00547722557499863,exploration,move,0,0,1,0,-0.000666666666666658,mid
2400,pickup,0.0,0.008,2233.3,14,Eat something to regain health,,,,,[],False,1761.9,0.0,0.009000000000000001,1,471.4,0.0,-0.001,-0.003999999999999999,1605.52,0.00547722557499863,survival,inventory,0,0,1,0,0.006000000000000009,mid
2405,take_off,-0.01,-0.01,2900.0,14,Search for items and describe surroundings,,,,,[],False,666.6999999999998,-0.01,-0.018000000000000002,0,2233.3,0.0,0.008,-0.006,1585.52,0.005477225574998609,exploration,equipment,0,0,1,0,8.0953762212251e-18,mid
2405,pickup,0.0,0.0,850.0,12,Search the area for items and clues to progress deeper,,,,,[],False,-2050.0,0.01,0.01,0,2900.0,-0.01,-0.01,-0.004,1684.2800000000002,0.00547722557499863,exploration,inventory,0,0,1,0,0.00033333333333334113,mid
2405,drop,0.0,0.001,2266.7,14,Move away from the stairs to gain more information about the surrounding terrain,,,,,[],False,1416.6999999999998,0.0,0.001,1,850.0,0.0,0.0,-0.002,1744.28,0.004472135954934655,movement,inventory,0,0,1,0,-0.0023333333333333257,mid
2410,wear,-0.01,-0.01,2900.0,14,Eat something to restore health,,,,,[],False,633.3000000000002,-0.01,-0.011,0,2266.7,0.0,0.001,-0.004,2230.0,0.00547722557499863,survival,equipment,0,0,1,0,8.0953762212251e-18,mid
2410,take_off,-0.01,-0.01,442.9,12,Search for items and potential threats,,,,,[],False,-2457.1,0.0,0.0,0,2900.0,-0.01,-0.01,-0.006,1871.92,0.005477225574998609,survival,equipment,0,0,1,0,-0.0033333333333333253,mid
2410,apply,-0.01,-0.01,2333.3,14,Move away from the stairs to gain more information about the surrounding terrain,,,,,[],False,1890.4,0.0,0.0,1,442.9,-0.01,-0.01,-0.006,1758.58,0.005477225574998609,movement,item_use,0,0,1,0,-0.0036666666666666584,mid
2415,move_northwest,-0.01,-0.01,442.9,12,Search for items and potential threats,,,,,[],False,-1890.4,0.0,0.0,0,2333.3,-0.01,-0.01,-0.008,1677.1599999999999,0.004472135954934579,survival,move,0,0,1,0,0.0,mid
2415,search,-0.01,-0.02,2900.0,14,Eat something to restore health,,,,,[],False,2457.1,0.0,-0.01,1,442.9,-0.01,-0.01,-0.01,1803.8200000000002,0.0,survival,exploration,0,0,1,0,-0.0033333333333333253,mid
2415,take_off,-0.01,-0.01,2433.3,14,Investigate the stairs down northeast,,,,,[],False,-466.6999999999998,0.0,0.01,0,2900.0,-0.01,-0.02,-0.01,1710.4800000000002,0.0,other,equipment,0,0,1,0,8.0953762212251e-18,mid
2420,throw,-0.01,-0.02,442.9,12,Eat to restore health,,,,,[],False,-1990.4,0.0,-0.01,0,2433.3,-0.01,-0.01,-0.01,1710.4800000000002,0.0,survival,other,0,0,1,0,-0.0033333333333333253,mid
2420,move_south,-0.01,-0.02,2900.0,14,Search the area for items and clues,,,,,[],False,2457.1,0.0,0.0,1,442.9,-0.01,-0.02,-0.01,1823.8200000000002,0.0,exploration,move,0,0,1,0,8.0953762212251e-18,mid
2420,kick,-0.01,-0.01,2433.3,14,Investigate the stairs down northeast,,,,,[],False,-466.6999999999998,0.0,0.01,0,2900.0,-0.01,-0.02,-0.01,2221.9,0.0,other,interaction,0,0,1,0,8.0953762212251e-18,mid
2425,drink,-0.01,-0.02,2433.3,14,Explore the stairs down northeast,,,,,[],False,0.0,0.0,-0.01,0,2433.3,-0.01,-0.01,-0.01,2128.5600000000004,0.0,exploration,item_use,0,0,1,0,8.0953762212251e-18,mid
2425,move_northeast,-0.01,-0.02,442.9,12,Eat to restore health,,,,,[],False,-1990.4,0.0,0.0,0,2433.3,-0.01,-0.02,-0.01,1730.48,0.0,survival,move,0,0,1,0,8.0953762212251e-18,mid
2425,move_east,-0.01,-0.009,2950.0,14,Search the area for items and clues,,,,,[],False,2507.1,0.0,0.011000000000000001,1,442.9,-0.01,-0.02,-0.01,2231.9,0.0,exploration,move,0,0,1,0,0.0003333333333333417,mid
2430,wear,-0.01,-0.01,2433.3,14,Explore the stairs down northeast,,,,,[],False,-516.6999999999998,0.0,-0.0010000000000000009,0,2950.0,-0.01,-0.009,-0.01,2138.56,0.0,exploration,equipment,0,0,1,0,0.0033333333333333414,mid
2430,apply,-0.01,-0.02,442.9,12,Search the area for items and clues,,,,,[],False,-1990.4,0.0,-0.01,0,2433.3,-0.01,-0.01,-0.01,1740.4800000000002,0.0,exploration,item_use,0,0,1,0,8.0953762212251e-18,mid
2430,search,0.0,0.0,1180.0,14,Eat to regain health,,,,,[],False,737.1,0.01,0.02,1,442.9,-0.01,-0.02,-0.008,1489.8200000000002,0.004472135954934579,survival,exploration,0,0,1,0,0.003000000000000008,mid
2435,take_off,-0.01,-0.01,1650.0,14,Explore the stairs down northeast to gain experience and potentially find items,,,,,[],False,470.0,-0.01,-0.01,0,1180.0,0.0,0.0,-0.008,1731.2400000000002,0.004472135954934579,exploration,equipment,0,0,1,0,8.0953762212251e-18,mid
2435,pickup,0.0,0.0,775.0,12,Search the area for items and clues,,,,,[],False,-875.0,0.01,0.01,0,1650.0,-0.01,-0.01,-0.006,1296.2400000000002,0.005477225574998609,exploration,inventory,0,0,1,0,0.006666666666666675,mid
2435,wear,-0.01,-0.01,1450.0,14,Eat to regain health,,,,,[],False,675.0,-0.01,-0.01,1,775.0,0.0,0.0,-0.006,1099.58,0.005477225574998609,survival,equipment,0,0,1,0,-0.0033333333333333253,mid
2440,apply,-0.01,-0.01,1650.0,14,Explore the stairs down northeast to gain experience and potentially find items,,,,,[],False,200.0,0.0,0.0,0,1450.0,-0.01,-0.01,-0.006,1341.0,0.005477225574998609,exploration,item_use,0,0,1,0,8.0953762212251e-18,mid
2440,eat,-0.01,-0.01,775.0,12,Search the area for potential threats and items,,,,,[],False,-875.0,0.0,0.0,0,1650.0,-0.01,-0.01,-0.008,1260.0,0.004472135954934579,survival,item_use,0,0,1,0,-0.0033333333333333253,mid
2440,drink,-0.01,-0.01,2950.0,14,Search the area for potential threats and items,,,,,[],False,2175.0,0.0,0.0,1,775.0,-0.01,-0.01,-0.008,1520.0,0.004472135954934579,survival,item_use,0,0,1,1,0.0,mid
2445,move_southeast,-0.01,-0.01,1300.0,14,Explore the stairs down northeast,,,,,[],False,-1650.0,0.0,0.0,0,2950.0,-0.01,-0.01,-0.01,1625.0,0.0,exploration,move,0,0,1,0,0.0,mid
2445,move_north,-0.01,-0.01,850.0,12,Search the area for potential threats and items,,,,,[],False,-450.0,0.0,0.0,0,1300.0,-0.01,-0.01,-0.01,1505.0,0.0,survival,move,0,0,1,0,0.0,mid
2445,apply,-0.01,-0.01,2950.0,14,Search the area for potential threats and items,,,,,[],False,2100.0,0.0,0.0,1,850.0,-0.01,-0.01,-0.01,1765.0,0.0,survival,item_use,0,0,1,1,0.0,mid
2450,move_northeast,-0.01,-0.01,1300.0,14,Explore the stairs down northeast,,,,,[],False,-1650.0,0.0,0.0,0,2950.0,-0.01,-0.01,-0.01,1870.0,0.0,exploration,move,0,0,1,0,0.0,mid
2450,move_northeast,-0.01,-0.01,1180.0,14,Search the area for potential items and clues,,,,,[],False,-120.0,0.0,0.0,0,1300.0,-0.01,-0.01,-0.01,1516.0,0.0,exploration,move,0,0,1,0,0.0,mid
2450,throw,-0.01,-0.01,660.0,12,Eat something to regain health,,,,,[],False,-520.0,0.0,0.0,0,1180.0,-0.01,-0.01,-0.01,1388.0,0.0,survival,other,0,0,1,0,0.0,mid
2455,move_southeast,-0.01,-0.02,1300.0,14,Eat something to regain health,,,,,[],False,640.0,0.0,-0.01,1,660.0,-0.01,-0.01,-0.01,1478.0,0.0,survival,move,0,0,1,1,-0.0033333333333333253,mid
2455,take_off,-0.01,-0.01,1180.0,14,Search the area for potential items and clues,,,,,[],False,-120.0,0.0,0.01,0,1300.0,-0.01,-0.02,-0.01,1124.0,0.0,exploration,equipment,0,0,1,0,8.0953762212251e-18,mid
2455,throw,-0.01,-0.01,660.0,12,Eat something to regain health,,,,,[],False,-520.0,0.0,0.0,0,1180.0,-0.01,-0.01,-0.01,996.0,0.0,survival,other,0,0,1,0,8.0953762212251e-18,mid
2460,take_off,-0.01,-0.02,660.0,12,Eat something to recover health,,,,,[],False,0.0,0.0,-0.01,0,660.0,-0.01,-0.01,-0.01,892.0,0.0,survival,equipment,0,0,1,0,8.0953762212251e-18,mid
2460,apply,-0.01,-0.02,1300.0,14,Eat something to regain health,,,,,[],False,640.0,0.0,0.0,1,660.0,-0.01,-0.02,-0.01,1020.0,0.0,survival,item_use,0,0,1,0,-0.0033333333333333253,mid
2460,move_west,-0.01,-0.01,1450.0,14,Search the area for items and clues,,,,,[],False,150.0,0.0,0.01,0,1300.0,-0.01,-0.02,-0.01,1050.0,0.0,exploration,move,0,0,1,0,8.0953762212251e-18,mid
2465,wait,-0.01,-0.01,428.6,14,Explore the stairs_down northeast,,,,,[],False,-1021.4,0.0,0.0,0,1450.0,-0.01,-0.01,-0.01,899.72,0.0,exploration,other,0,0,1,0,0.0033333333333333414,mid
2465,move_west,0.0,0.0,640.0,12,Eat something to recover health,,,,,[],False,211.39999999999998,0.01,0.01,0,428.6,-0.01,-0.01,-0.008,895.72,0.004472135954934579,survival,move,0,0,1,0,0.006666666666666675,mid
