advice_episode,start_step,episode_length,llm_advice,advice_category,followed_advice_lenient,followed_advice_strict,alignment_rate,matched_in_window,total_reward,avg_reward,sr_change,hp_change,hp_before,reward_before,sr_before,level_before,critical_hp
1918,2235,1,Explore the area for potential threats and opportunities,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,1260.0,0.0,-0.003,14,0
1919,2235,2,Move southeast to explore the stairs down,exploration,0,0,0.0,False,0.0,0.0,-0.013,77.89999999999998,337.5,0.0,0.013,14,0
1920,2240,1,Search the area for items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,1300.0,0.0,-0.001,14,0
1921,2240,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,825.0,0.0,-0.01,12,0
1922,2240,1,Move away from the orc threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,156.2,-0.01,0.001,16,0
1923,2245,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,457.1,0.0,0.001,12,0
1924,2245,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1300.0,0.0,-0.01,14,0
1925,2245,1,Move away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,156.2,-0.01,-0.01,16,0
1926,2245,2,Search the wall for potential hidden items or secret doors,exploration,0,0,0.0,False,-0.01,-0.005,0.009,52.80000000000001,385.7,-0.01,-0.009,14,0
1927,2250,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1300.0,0.0,-0.01,14,0
1928,2250,1,Investigate the orc threats southwest and south,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,152.9,-0.01,0.0,16,0
1929,2250,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,457.1,0.0,-0.01,12,0
1930,2255,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2900.0,-0.01,-0.01,14,0
1931,2255,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,850.0,-0.01,0.003,12,0
1932,2255,1,Eat to recover health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,430.8,0.0,-0.01,14,0
1933,2255,1,Investigate the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,152.9,-0.01,-0.01,16,0
1934,2260,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,516.7,-0.01,-0.01,12,0
1935,2260,1,Prioritize eating to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,152.9,-0.01,-0.02,16,0
1936,2260,1,Eat to recover health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,430.8,-0.01,-0.01,14,0
1937,2260,2,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.005,0.009000000000000001,50.0,2950.0,-0.01,-0.01,14,0
1938,2265,1,Search the stairs_down northeast for potential items or clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,438.5,0.0,-0.01,14,0
1939,2265,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,500.0,-0.01,-0.01,12,0
1940,2265,1,Prioritize eating to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,152.9,-0.01,-0.02,16,0
1941,2270,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,3000.0,-0.01,-0.01,14,0
1942,2270,1,Search the stairs_down northeast for potential items or clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,423.1,-0.01,-0.001,14,0
1943,2270,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,425.0,0.0,-0.01,12,0
1944,2270,1,Prioritize avoiding the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,152.9,-0.01,-0.02,16,0
1945,2275,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3000.0,-0.01,-0.01,14,0
1946,2275,1,Prioritize avoiding the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,152.9,-0.01,-0.02,16,0
1947,2275,1,Search the stairs_down northeast for potential threats and resources,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,400.0,-0.01,-0.01,14,0
1948,2275,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,366.7,-0.01,-0.01,12,0
1949,2280,1,Search the stairs_down northeast for potential threats and resources,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,331.2,-0.01,-0.01,14,0
1950,2280,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3000.0,-0.01,-0.02,14,0
1951,2280,1,Prioritize avoiding the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,152.9,-0.01,-0.02,16,0
1952,2280,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,377.8,-0.01,-0.01,12,0
1953,2285,1,Prioritize avoiding the orc threats southwest and south,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,169.2,-0.01,-0.003,16,0
1954,2285,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,377.8,0.0,-0.01,12,0
1955,2285,1,Consider the recent message and decide whether to attack the little dog,combat,0,0,0.0,False,-0.01,-0.01,0.0,0.0,331.2,-0.01,-0.01,14,0
1956,2285,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3050.0,-0.01,-0.009,14,0
1957,2290,1,Pick up the orcish helm,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3350.0,-0.01,-0.01,14,0
1958,2290,1,Consider the recent message and decide whether to attack the little dog,combat,0,0,0.0,False,0.0,0.0,0.0,0.0,331.2,-0.01,-0.01,14,0
1959,2290,1,Move away from the orcs to ensure survival,other,1,1,1.0,True,-0.01,-0.01,0.0,0.0,191.7,0.0,-0.01,16,0
1960,2290,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,377.8,-0.01,-0.02,12,0
1961,2295,1,Explore the stairs_down northeast for potential treasure and danger,defensive,0,0,0.0,False,-0.01,-0.01,0.0,0.0,380.0,-0.01,-0.011,14,0
1962,2295,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,377.8,-0.01,-0.02,12,0
1963,2295,1,Move away from the orcs to ensure survival,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,184.6,-0.01,-0.01,16,0
1964,2295,1,Pick up the orcish helm,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3350.0,-0.01,-0.01,14,0
1965,2300,1,Explore the stairs_down northeast for potential treasure and danger,defensive,1,1,1.0,True,-0.01,-0.01,0.0,0.0,380.0,-0.01,-0.01,14,0
1966,2300,1,Investigate the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,184.6,-0.01,-0.01,16,0
1967,2300,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,3350.0,-0.01,0.009,14,0
1968,2300,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,377.8,0.0,-0.02,12,0
1969,2305,1,Investigate the orc threats southwest and south,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,191.7,-0.01,-0.01,16,0
1970,2305,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,3300.0,-0.01,-0.01,14,0
1971,2305,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,228.6,-0.01,-0.01,12,0
1972,2305,2,Eat something to restore health,survival,0,0,0.0,False,-0.02,-0.01,-0.01,0.0,380.0,-0.01,-0.01,14,0
1973,2310,1,Investigate the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,218.2,-0.01,0.001,16,0
1974,2310,3,Search the area for items and potential threats,survival,1,1,0.3333333333333333,True,-0.01,-0.0033333333333333335,0.0,-1175.0,1600.0,-0.01,0.0,14,0
1975,2315,1,Search the stairs_down for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,326.7,0.0,-0.01,14,0
1976,2315,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,2100.0,-0.01,-0.01,14,0
1977,2315,1,Investigate the orc threats southwest and south,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,146.7,-0.01,-0.002,16,0
1978,2320,1,Investigate the crude dagger and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,152.9,0.0,-0.01,16,0
1979,2320,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,228.6,-0.01,-0.002,12,0
1980,2320,1,Search the stairs_down for potential items and threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,321.4,0.0,-0.01,14,0
1981,2320,2,Move in a direction to gain more information about the surroundings,other,1,1,0.5,True,0.0,0.0,0.004,846.6999999999998,1220.0,-0.01,-0.003,14,0
1982,2325,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,321.4,0.0,-0.01,14,0
1983,2325,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,246.2,-0.01,-0.01,12,0
1984,2330,1,Investigate the recent message and determine the direction to move,other,1,1,1.0,True,-0.01,-0.01,0.0,0.0,3050.0,-0.01,-0.011,14,0
1985,2330,1,Investigate the stairs down northeast,other,0,0,0.0,False,0.0,0.0,0.0,0.0,321.4,-0.01,-0.01,14,0
1986,2330,2,Search the area for potential items or clues,exploration,0,0,0.0,False,-0.02,-0.01,0.0,17.599999999999994,228.6,0.0,-0.01,12,0
1987,2335,1,Investigate the wall and potential hidden dangers,defensive,0,0,0.0,False,-0.01,-0.01,0.0,0.0,342.9,-0.01,-0.01,14,0
1988,2335,1,Investigate the recent message and determine the direction to move,other,0,0,0.0,False,0.0,0.0,0.0,0.0,3200.0,-0.01,-0.002,14,0
1989,2340,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,228.6,0.0,0.0,12,0
1990,2340,1,Investigate the wall and potential hidden dangers,defensive,0,0,0.0,False,-0.01,-0.01,0.0,0.0,326.7,0.0,-0.01,14,0
1991,2340,3,Search the area for items and potential threats,survival,1,1,0.6666666666666666,True,-0.01,-0.0033333333333333335,0.01,-2050.0,2900.0,-0.01,-0.01,14,0
1992,2345,1,Search the stairs_down northeast for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,337.5,0.0,-0.01,14,0
1993,2350,1,Search the area for items and clues to progress deeper,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,1180.0,-0.01,0.0,14,0
1994,2350,1,Search the area for potential items and clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,471.4,0.0,-0.001,12,0
1995,2350,1,Search the stairs_down northeast for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,343.8,0.0,-0.01,14,0
1996,2355,1,Move east to explore the stairs down,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,350.0,-0.01,-0.01,14,0
1997,2355,1,Search the area for potential items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,425.0,-0.01,-0.01,12,0
1998,2355,1,Search the area for items and clues to progress deeper,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,1200.0,-0.01,0.0,14,0
1999,2360,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,640.0,0.0,-0.01,12,0
2000,2360,1,Move east to explore the stairs down,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,356.2,-0.01,-0.01,14,0
2001,2360,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,2066.7,-0.01,-0.001,14,0
2002,2365,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,385.7,0.0,-0.011,14,0
2003,2365,2,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.005,-0.009000000000000001,-620.0,1280.0,-0.01,-0.001,14,0
2004,2370,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,583.3,-0.01,0.001,12,0
2005,2370,1,Investigate the stairs down northeast,other,0,0,0.0,False,0.0,0.0,0.0,0.0,438.5,0.0,0.002,14,0
2006,2370,1,Pick up the orcish helm,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3100.0,0.0,-0.01,14,0
2007,2375,1,Explore the stairs down northeast,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,466.7,-0.01,0.0,14,0
2008,2375,1,Pick up the orcish helm,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2066.7,0.0,-0.01,14,0
2009,2375,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,600.0,-0.01,-0.01,12,0
2010,2380,1,Explore the stairs down northeast,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,362.5,-0.01,0.001,14,0
2011,2380,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2066.7,0.0,-0.01,14,0
2012,2380,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1025.0,-0.01,-0.001,12,0
2013,2385,1,Search the surrounding area for clues and potential items,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,428.6,-0.01,0.011,14,0
2014,2385,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3100.0,0.0,-0.01,14,0
2015,2385,1,Search the area for items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,583.3,-0.01,-0.001,12,0
2016,2390,1,Search the surrounding area for clues and potential items,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,362.5,0.0,-0.01,14,0
2017,2390,1,Search the area for potential items or clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3150.0,-0.01,-0.01,14,0
2018,2390,2,Search for items and potential dangers,defensive,1,1,0.5,True,-0.01,-0.005,0.01,133.29999999999995,566.7,-0.01,-0.01,12,0
2019,2395,1,Search the area for potential items or clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,3000.0,0.0,0.001,14,0
2020,2395,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,356.2,0.0,-0.01,14,0
2021,2400,1,Search for items and describe surroundings,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1966.7,-0.01,-0.01,14,0
2022,2400,1,Search the area for items and clues to progress deeper,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,471.4,-0.01,-0.001,12,0
2023,2400,1,Eat something to regain health,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,2233.3,0.0,0.008,14,0
2024,2405,1,Search for items and describe surroundings,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2900.0,0.0,-0.01,14,0
2025,2405,1,Search the area for items and clues to progress deeper,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,850.0,-0.01,0.0,12,0
2026,2405,1,Move away from the stairs to gain more information about the surrounding terrain,other,0,0,0.0,False,0.0,0.0,0.0,0.0,2266.7,0.0,0.001,14,0
2027,2410,1,Eat something to restore health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2900.0,0.0,-0.01,14,0
2028,2410,1,Search for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,442.9,-0.01,-0.01,12,0
2029,2410,1,Move away from the stairs to gain more information about the surrounding terrain,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2333.3,-0.01,-0.01,14,0
2030,2415,1,Search for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,442.9,-0.01,-0.01,12,0
2031,2415,1,Eat something to restore health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,2900.0,-0.01,-0.02,14,0
2032,2415,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2433.3,-0.01,-0.01,14,0
2033,2420,1,Eat to restore health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,442.9,-0.01,-0.02,12,0
2034,2420,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,2900.0,-0.01,-0.02,14,0
2035,2420,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2433.3,-0.01,-0.01,14,0
2036,2425,1,Explore the stairs down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2433.3,-0.01,-0.02,14,0
2037,2425,1,Eat to restore health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,442.9,-0.01,-0.02,12,0
2038,2425,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,2950.0,-0.01,-0.009,14,0
2039,2430,1,Explore the stairs down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2433.3,-0.01,-0.01,14,0
2040,2430,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,442.9,-0.01,-0.02,12,0
2041,2430,1,Eat to regain health,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,1180.0,-0.01,0.0,14,0
2042,2435,1,Explore the stairs down northeast to gain experience and potentially find items,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1650.0,0.0,-0.01,14,0
2043,2435,1,Search the area for items and clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,775.0,-0.01,0.0,12,0
2044,2435,1,Eat to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1450.0,0.0,-0.01,14,0
2045,2440,1,Explore the stairs down northeast to gain experience and potentially find items,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1650.0,-0.01,-0.01,14,0
2046,2440,2,Search the area for potential threats and items,survival,1,1,1.0,True,-0.02,-0.01,0.0,2175.0,775.0,-0.01,-0.01,12,0
2047,2445,1,Explore the stairs down northeast,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1300.0,-0.01,-0.01,14,0
2048,2445,2,Search the area for potential threats and items,survival,1,1,1.0,True,-0.02,-0.01,0.0,2100.0,850.0,-0.01,-0.01,12,0
2049,2450,1,Explore the stairs down northeast,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1300.0,-0.01,-0.01,14,0
2050,2450,1,Search the area for potential items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1180.0,-0.01,-0.01,14,0
2051,2450,2,Eat something to regain health,survival,0,0,0.0,False,-0.02,-0.01,-0.01,640.0,660.0,-0.01,-0.01,12,0
2052,2455,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1180.0,-0.01,-0.01,14,0
2053,2455,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,660.0,-0.01,-0.01,12,0
2054,2460,1,Eat something to recover health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,660.0,-0.01,-0.02,12,0
2055,2460,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1300.0,-0.01,-0.02,14,0
2056,2460,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1450.0,-0.01,-0.01,14,0
2057,2465,1,Explore the stairs_down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,428.6,-0.01,-0.01,14,0
2058,2465,1,Eat something to recover health,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,640.0,-0.01,0.0,12,0
2059,2465,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1450.0,0.0,-0.01,14,0
2060,2470,1,Explore the stairs_down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,393.3,-0.01,-0.01,14,0
2061,2470,1,Search for items and potential dangers,defensive,0,0,0.0,False,0.0,0.0,0.0,0.0,825.0,-0.01,0.002,12,0
2062,2470,2,Search the area for items and clues,exploration,0,0,0.0,False,-0.02,-0.01,0.0,20.0,1180.0,0.0,-0.01,14,0
2063,2475,1,Search for items and potential dangers,defensive,1,1,1.0,True,-0.01,-0.01,0.0,0.0,500.0,-0.01,-0.01,12,0
2064,2475,1,Investigate the stairs_down northeast,other,0,0,0.0,False,0.0,0.0,0.0,0.0,362.5,-0.01,-0.001,14,0
2065,2480,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1200.0,0.0,-0.01,14,0
2066,2480,1,Investigate the stairs_down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,393.3,-0.01,-0.01,14,0
2067,2480,2,Search the area for items and potential threats,survival,1,1,1.0,True,-0.02,-0.01,0.0,-25.0,800.0,-0.01,-0.01,12,0
2068,2485,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1200.0,-0.01,-0.02,14,0
2069,2485,1,Investigate the stairs_down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,428.6,-0.01,-0.01,14,0
2070,2490,2,Search the area for items and potential threats,survival,1,1,0.5,True,-0.01,-0.005,0.011,-2300.0,3150.0,-0.01,-0.01,14,0
2071,2490,1,Investigate the stairs_down northeast,other,0,0,0.0,False,0.0,0.0,0.0,0.0,2233.3,0.0,0.007,14,0
2072,2495,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1320.0,0.0,-0.01,14,0
2073,2495,1,Investigate the stairs_down northeast to proceed,other,0,0,0.0,False,0.0,0.0,0.0,0.0,1216.7,-0.01,0.003,14,0
2074,2495,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,700.0,0.0,-0.001,12,0
2075,2500,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3300.0,0.0,-0.01,14,0
2076,2500,1,Explore the area to gather information and potentially find items,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,583.3,-0.01,-0.01,12,0
2077,2500,1,Investigate the stairs_down northeast to proceed,other,0,0,0.0,False,0.0,0.0,0.0,0.0,1133.3,-0.01,-0.005,14,0
2078,2505,1,Explore the area to gather information and potentially find items,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,583.3,0.0,-0.01,12,0
2079,2505,4,Search the area for potential threats and items,survival,1,1,0.5,True,-0.03,-0.0075,0.009000000000000001,491.6999999999998,1675.0,-0.01,-0.01,14,0
2080,2510,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,425.0,0.0,-0.002,12,0
2081,2515,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1460.0,0.0,-0.01,14,0
2082,2515,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,425.0,-0.01,0.0,12,0
2083,2515,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,2233.3,0.0,0.001,14,0
2084,2520,1,Search for items and clues to progress deeper,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,700.0,0.0,-0.01,12,0
2085,2520,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,3350.0,-0.01,-0.01,14,0
2086,2520,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1460.0,-0.01,-0.01,14,0
2087,2525,1,Search for items and clues to progress deeper,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,660.0,-0.01,-0.001,12,0
2088,2525,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3350.0,0.0,-0.01,14,0
2089,2525,1,Search for food and water to avoid fainting again,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1460.0,-0.01,-0.02,14,0
2090,2530,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3350.0,-0.01,-0.02,14,0
2091,2530,1,Move away from the door to avoid potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,425.0,-0.01,0.0,12,0
2092,2530,1,Search for food and water to avoid fainting again,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1200.0,0.0,-0.01,14,0
2093,2535,1,Search the stairs_down northeast for potential items and dangers,defensive,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1166.7,-0.01,-0.01,14,0
2094,2535,1,Move away from the door to avoid potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,700.0,-0.01,-0.01,12,0
2095,2535,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3350.0,-0.01,-0.02,14,0
2096,2540,1,Search the stairs_down northeast for potential items and dangers,defensive,1,1,1.0,True,0.0,0.0,0.0,0.0,2200.0,-0.01,-0.001,14,0
2097,2540,1,Search the area for potential items or clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,2900.0,0.0,-0.01,14,0
2098,2540,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,700.0,-0.01,-0.01,12,0
2099,2545,1,Eat to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,2200.0,-0.01,-0.01,14,0
2100,2545,1,Search the area for potential items or clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2950.0,-0.01,-0.01,14,0
2101,2545,1,Eat something to regain health,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,825.0,-0.01,-0.001,12,0
2102,2550,1,Explore the surroundings to gather more information,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,442.9,0.0,0.0,12,0
2103,2550,1,Eat to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2200.0,0.0,-0.01,14,0
2104,2550,1,Explore surroundings and assess situation,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1180.0,-0.01,-0.01,14,0
2105,2555,1,Explore the surroundings to gather more information,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,850.0,-0.01,-0.01,12,0
2106,2555,1,Explore surroundings and assess situation,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,3000.0,-0.01,0.002,14,0
2107,2555,2,Eat to regain health,survival,1,1,1.0,True,-0.02,-0.01,0.01,33.30000000000018,2200.0,0.0,-0.02,14,0
2108,2560,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,800.0,-0.01,-0.001,12,0
2109,2560,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1280.0,0.0,-0.01,14,0
2110,2565,1,Move northeast to explore the stairs down,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,2200.0,-0.01,0.0,14,0
2111,2565,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,775.0,0.0,-0.01,12,0
2112,2565,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,2233.3,-0.01,-0.01,14,0
2113,2570,1,Move northeast to explore the stairs down,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,1320.0,-0.01,0.0,14,0
2114,2570,2,Search the area for potential threats and items,survival,1,1,0.5,True,-0.01,-0.005,0.01,-2907.1,3350.0,0.0,-0.01,14,0
2115,2575,1,Move away from the wall and explore the stairs down,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,1216.7,0.0,0.006,14,0
