step,action,reward,smoothed_reward,hp,level,llm_advice,llm_data,advice_given_at_step,steps_since_advice,llm_priority,llm_risk,llm_strategy,hp_change,reward_change,sr_change,level_up,hp_lag1,reward_lag1,sr_lag1,level_lag1,reward_ma5,hp_ma5,reward_std5,advice_category,action_category,critical_hp,low_hp,high_hp,llm_suggestions,advice_keywords,action_matches_any_suggestion,action_matches_semantic,matched_suggestion,advice_text,advice_episode,alignment_window_matched,steps_until_match,episode_alignment_rate,episode_matched_in_window,followed_advice_strict,followed_advice_lenient,alignment_strength,followed_advice,episode_avg_reward,episode_reward_sum,episode_length
2345,throw,0.0,0.0,850.0,12,Search the area for items and potential threats,,2340.0,5.0,,,,-2100.0,0.0,-0.001,0,2950.0,0.0,0.001,14.0,-0.003999999999999999,1451.06,0.00547722557499863,survival,combat,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for items and potential threats,1991,True,0,0.6666666666666666,True,1,1,0.6666666666666666,1,-0.0033333333333333335,-0.01,3
2345,eat,-0.01,-0.01,337.5,14,Search the stairs_down northeast for potential items and clues,,2345.0,0.0,,,,-512.5,-0.01,-0.01,1,850.0,0.0,0.0,12.0,-0.006,1472.84,0.005477225574998609,exploration,item_use,0,0,1,[],{'search'},False,False,,Search the stairs_down northeast for potential items and clues,1992,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2350,move_south,0.0,0.0,1180.0,14,Search the area for items and clues to progress deeper,,2350.0,0.0,,,,842.5,0.01,0.01,0,337.5,-0.01,-0.01,14.0,-0.004,1643.5,0.00547722557499863,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues to progress deeper,1993,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
2350,wait,0.0,-0.001,471.4,12,Search the area for potential items and clues,,2350.0,0.0,,,,-708.6,0.0,-0.001,0,1180.0,0.0,0.0,14.0,-0.002,1157.78,0.004472135954934655,exploration,waiting,0,0,1,[],{'search'},False,False,,Search the area for potential items and clues,1994,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2350,read,-0.01,-0.01,343.8,14,Search the stairs_down northeast for potential items and clues,,2345.0,5.0,,,,-127.59999999999997,-0.01,-0.009000000000000001,1,471.4,0.0,-0.001,12.0,-0.004,636.54,0.00547722557499863,exploration,item_use,0,0,1,[],{'search'},False,False,,Search the stairs_down northeast for potential items and clues,1995,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2355,wear,-0.01,-0.01,350.0,14,Move east to explore the stairs down,,2355.0,0.0,,,,6.199999999999989,0.0,0.0,0,343.8,-0.01,-0.01,14.0,-0.006,536.54,0.005477225574998609,exploration,equipment,0,0,1,[],"{'move', 'explore'}",False,False,,Move east to explore the stairs down,1996,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2355,move_southeast,-0.01,-0.01,425.0,12,Search the area for potential items and clues,,2350.0,5.0,,,,75.0,0.0,0.0,0,350.0,-0.01,-0.01,14.0,-0.006,554.04,0.005477225574998609,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for potential items and clues,1997,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2355,search,0.0,0.0,1200.0,14,Search the area for items and clues to progress deeper,,2350.0,5.0,,,,775.0,0.01,0.01,1,425.0,-0.01,-0.01,12.0,-0.006,558.04,0.005477225574998609,exploration,exploration,0,0,1,[],{'search'},False,True,search,Search the area for items and clues to progress deeper,1998,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
2360,pickup,-0.01,-0.01,640.0,12,Search the area for potential threats and items,,2360.0,0.0,,,,-560.0,-0.01,-0.01,0,1200.0,0.0,0.0,14.0,-0.008,591.76,0.004472135954934579,survival,inventory,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,1999,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2360,move_southwest,-0.01,-0.01,356.2,14,Move east to explore the stairs down,,2355.0,5.0,,,,-283.8,0.0,0.0,1,640.0,-0.01,-0.01,12.0,-0.008,594.24,0.004472135954934579,exploration,movement,0,0,1,[],"{'move', 'explore'}",False,True,move,Move east to explore the stairs down,2000,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2360,wait,0.0,-0.001,2066.7,14,Search the area for potential threats and items,,2360.0,0.0,,,,1710.4999999999998,0.01,0.009000000000000001,0,356.2,-0.01,-0.01,14.0,-0.006,937.5799999999999,0.005477225574998609,survival,waiting,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,2001,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2365,wait,-0.01,-0.011,385.7,14,Investigate the stairs down northeast,,2365.0,0.0,,,,-1680.9999999999998,-0.01,-0.009999999999999998,0,2066.7,0.0,-0.001,14.0,-0.006,929.72,0.005477225574998609,other,waiting,0,0,1,[],set(),False,False,,Investigate the stairs down northeast,2002,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2365,move_northeast,0.0,-0.001,1280.0,14,Search the area for potential threats and items,,2360.0,5.0,,,,894.3,0.01,0.009999999999999998,0,385.7,-0.01,-0.011,14.0,-0.006,945.72,0.005477225574998609,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,2003,True,0,1.0,True,1,1,1.0,1,-0.005,-0.01,2
2365,move_southwest,-0.01,-0.01,660.0,12,Search the area for potential threats and items,,2360.0,5.0,,,,-620.0,-0.01,-0.009000000000000001,0,1280.0,0.0,-0.001,14.0,-0.006,949.72,0.005477225574998609,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,2003,True,0,1.0,True,1,1,1.0,1,-0.005,-0.01,2
2370,move_southeast,0.0,0.001,583.3,12,Search the area for items and potential threats,,2370.0,0.0,,,,-76.70000000000005,0.01,0.011,0,660.0,-0.01,-0.01,12.0,-0.004,995.1400000000001,0.00547722557499863,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for items and potential threats,2004,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
2370,drop,0.0,0.002,438.5,14,Investigate the stairs down northeast,,2365.0,5.0,,,,-144.79999999999995,0.0,0.001,1,583.3,0.0,0.001,12.0,-0.004,669.5,0.00547722557499863,other,inventory,0,0,1,[],set(),False,False,,Investigate the stairs down northeast,2005,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2370,pickup,-0.01,-0.01,3100.0,14,Pick up the orcish helm,,2370.0,0.0,,,,2661.5,-0.01,-0.012,0,438.5,0.0,0.002,14.0,-0.004,1212.3600000000001,0.00547722557499863,other,inventory,0,0,1,[],set(),False,False,,Pick up the orcish helm,2006,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2375,pickup,0.0,0.0,466.7,14,Explore the stairs down northeast,,2375.0,0.0,,,,-2633.3,0.01,0.01,0,3100.0,-0.01,-0.01,14.0,-0.004,1049.7,0.00547722557499863,exploration,inventory,0,0,1,[],{'explore'},False,False,,Explore the stairs down northeast,2007,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2375,take_off,-0.01,-0.01,2066.7,14,Pick up the orcish helm,,2370.0,5.0,,,,1599.9999999999998,-0.01,-0.01,0,466.7,0.0,0.0,14.0,-0.004,1331.04,0.00547722557499863,other,equipment,0,0,1,[],set(),False,False,,Pick up the orcish helm,2008,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2375,search,-0.01,-0.01,600.0,12,Search the area for items and potential threats,,2370.0,5.0,,,,-1466.6999999999998,0.0,0.0,0,2066.7,-0.01,-0.01,14.0,-0.006,1334.3799999999999,0.005477225574998609,survival,exploration,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for items and potential threats,2009,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2380,kick,0.0,0.001,362.5,14,Explore the stairs down northeast,,2375.0,5.0,,,,-237.5,0.01,0.011,1,600.0,-0.01,-0.01,12.0,-0.006,1319.1799999999998,0.005477225574998609,exploration,combat,0,0,1,[],{'explore'},False,False,,Explore the stairs down northeast,2010,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2380,move_south,-0.01,-0.01,2066.7,14,Eat something to regain health,,2380.0,0.0,,,,1704.1999999999998,-0.01,-0.011,0,362.5,0.0,0.001,14.0,-0.006,1112.52,0.005477225574998609,survival,movement,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,2011,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2380,move_southwest,-0.01,-0.001,1025.0,12,Search the area for items and clues,,2380.0,0.0,,,,-1041.6999999999998,0.0,0.009000000000000001,0,2066.7,-0.01,-0.01,14.0,-0.008,1224.1799999999998,0.004472135954934579,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,2012,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2385,move_northwest,0.0,0.011,428.6,14,Search the surrounding area for clues and potential items,,2385.0,0.0,,,,-596.4,0.01,0.012,1,1025.0,-0.01,-0.001,12.0,-0.006,896.5600000000001,0.005477225574998609,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the surrounding area for clues and potential items,2013,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
2385,move_west,-0.01,-0.01,3100.0,14,Eat something to regain health,,2380.0,5.0,,,,2671.4,-0.01,-0.020999999999999998,0,428.6,0.0,0.011,14.0,-0.006,1396.56,0.005477225574998609,survival,movement,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,2014,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2385,move_northeast,0.0,-0.001,583.3,12,Search the area for items and clues,,2380.0,5.0,,,,-2516.7,0.01,0.009000000000000001,0,3100.0,-0.01,-0.01,14.0,-0.006,1440.7199999999998,0.005477225574998609,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,2015,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
2390,move_north,-0.01,-0.01,362.5,14,Search the surrounding area for clues and potential items,,2385.0,5.0,,,,-220.79999999999995,-0.01,-0.009000000000000001,1,583.3,0.0,-0.001,12.0,-0.006,1099.8799999999999,0.005477225574998609,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the surrounding area for clues and potential items,2016,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2390,apply,-0.01,-0.01,3150.0,14,Search the area for potential items or clues,,2390.0,0.0,,,,2787.5,0.0,0.0,0,362.5,-0.01,-0.01,14.0,-0.006,1524.8799999999999,0.005477225574998609,exploration,item_use,0,0,1,[],{'search'},False,False,,Search the area for potential items or clues,2017,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2390,take_off,-0.01,-0.01,566.7,12,Search for items and potential dangers,,2390.0,0.0,,,,-2583.3,0.0,0.0,0,3150.0,-0.01,-0.01,14.0,-0.008,1552.4999999999998,0.004472135954934579,defensive,equipment,0,0,1,[],{'search'},False,False,,Search for items and potential dangers,2018,True,1,0.5,True,1,1,0.5,1,-0.005,-0.01,2
2395,move_south,0.0,0.0,700.0,12,Search for items and potential dangers,,2390.0,5.0,,,,133.29999999999995,0.01,0.01,0,566.7,-0.01,-0.01,12.0,-0.006,1072.5,0.005477225574998609,defensive,movement,0,0,1,[],{'search'},False,True,search,Search for items and potential dangers,2018,True,1,0.5,True,1,1,0.5,1,-0.005,-0.01,2
2395,close_door,0.0,0.001,3000.0,14,Search the area for potential items or clues,,2390.0,5.0,,,,2300.0,0.0,0.001,1,700.0,0.0,0.0,12.0,-0.006,1555.84,0.005477225574998609,exploration,interaction,0,0,1,[],{'search'},False,False,,Search the area for potential items or clues,2019,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2395,throw,-0.01,-0.01,356.2,14,Eat something to regain health,,2395.0,0.0,,,,-2643.8,-0.01,-0.011,0,3000.0,0.0,0.001,14.0,-0.006,1554.58,0.005477225574998609,survival,combat,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,2020,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2400,wear,-0.01,-0.01,1966.7,14,Search for items and describe surroundings,,2400.0,0.0,,,,1610.5,0.0,0.0,0,356.2,-0.01,-0.01,14.0,-0.006,1317.92,0.005477225574998609,exploration,equipment,0,0,1,[],{'search'},False,False,,Search for items and describe surroundings,2021,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2400,move_southwest,0.0,-0.001,471.4,12,Search the area for items and clues to progress deeper,,2400.0,0.0,,,,-1495.3000000000002,0.01,0.009000000000000001,0,1966.7,-0.01,-0.01,14.0,-0.003999999999999999,1298.8600000000001,0.00547722557499863,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues to progress deeper,2022,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
2400,pickup,0.0,0.008,2233.3,14,Eat something to regain health,,2395.0,5.0,,,,1761.9,0.0,0.009000000000000001,1,471.4,0.0,-0.001,12.0,-0.003999999999999999,1605.52,0.00547722557499863,survival,inventory,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,2023,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2405,take_off,-0.01,-0.01,2900.0,14,Search for items and describe surroundings,,2400.0,5.0,,,,666.6999999999998,-0.01,-0.018000000000000002,0,2233.3,0.0,0.008,14.0,-0.006,1585.52,0.005477225574998609,exploration,equipment,0,0,1,[],{'search'},False,False,,Search for items and describe surroundings,2024,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2405,pickup,0.0,0.0,850.0,12,Search the area for items and clues to progress deeper,,2400.0,5.0,,,,-2050.0,0.01,0.01,0,2900.0,-0.01,-0.01,14.0,-0.004,1684.2800000000002,0.00547722557499863,exploration,inventory,0,0,1,[],{'search'},False,False,,Search the area for items and clues to progress deeper,2025,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2405,drop,0.0,0.001,2266.7,14,Move away from the stairs to gain more information about the surrounding terrain,,2405.0,0.0,,,,1416.6999999999998,0.0,0.001,1,850.0,0.0,0.0,12.0,-0.002,1744.28,0.004472135954934655,other,inventory,0,0,1,[],{'move'},False,False,,Move away from the stairs to gain more information about the surrounding terrain,2026,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2410,wear,-0.01,-0.01,2900.0,14,Eat something to restore health,,2410.0,0.0,,,,633.3000000000002,-0.01,-0.011,0,2266.7,0.0,0.001,14.0,-0.004,2230.0,0.00547722557499863,survival,equipment,0,0,1,[],"{'rest', 'heal', 'eat'}",False,False,,Eat something to restore health,2027,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2410,take_off,-0.01,-0.01,442.9,12,Search for items and potential threats,,2410.0,0.0,,,,-2457.1,0.0,0.0,0,2900.0,-0.01,-0.01,14.0,-0.006,1871.92,0.005477225574998609,survival,equipment,0,0,1,[],"{'search', 'eat'}",False,False,,Search for items and potential threats,2028,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2410,apply,-0.01,-0.01,2333.3,14,Move away from the stairs to gain more information about the surrounding terrain,,2405.0,5.0,,,,1890.4,0.0,0.0,1,442.9,-0.01,-0.01,12.0,-0.006,1758.58,0.005477225574998609,other,item_use,0,0,1,[],{'move'},False,False,,Move away from the stairs to gain more information about the surrounding terrain,2029,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2415,move_northwest,-0.01,-0.01,442.9,12,Search for items and potential threats,,2410.0,5.0,,,,-1890.4,0.0,0.0,0,2333.3,-0.01,-0.01,14.0,-0.008,1677.1599999999999,0.004472135954934579,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search for items and potential threats,2030,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2415,search,-0.01,-0.02,2900.0,14,Eat something to restore health,,2410.0,5.0,,,,2457.1,0.0,-0.01,1,442.9,-0.01,-0.01,12.0,-0.01,1803.8200000000002,0.0,survival,exploration,0,0,1,[],"{'rest', 'heal', 'eat'}",False,True,rest,Eat something to restore health,2031,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2415,take_off,-0.01,-0.01,2433.3,14,Investigate the stairs down northeast,,2415.0,0.0,,,,-466.6999999999998,0.0,0.01,0,2900.0,-0.01,-0.02,14.0,-0.01,1710.4800000000002,0.0,other,equipment,0,0,1,[],set(),False,False,,Investigate the stairs down northeast,2032,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2420,throw,-0.01,-0.02,442.9,12,Eat to restore health,,2420.0,0.0,,,,-1990.4,0.0,-0.01,0,2433.3,-0.01,-0.01,14.0,-0.01,1710.4800000000002,0.0,survival,combat,0,0,1,[],"{'rest', 'heal', 'eat'}",False,False,,Eat to restore health,2033,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2420,move_south,-0.01,-0.02,2900.0,14,Search the area for items and clues,,2420.0,0.0,,,,2457.1,0.0,0.0,1,442.9,-0.01,-0.02,12.0,-0.01,1823.8200000000002,0.0,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,2034,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2420,kick,-0.01,-0.01,2433.3,14,Investigate the stairs down northeast,,2415.0,5.0,,,,-466.6999999999998,0.0,0.01,0,2900.0,-0.01,-0.02,14.0,-0.01,2221.9,0.0,other,combat,0,0,1,[],set(),False,False,,Investigate the stairs down northeast,2035,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2425,drink,-0.01,-0.02,2433.3,14,Explore the stairs down northeast,,2425.0,0.0,,,,0.0,0.0,-0.01,0,2433.3,-0.01,-0.01,14.0,-0.01,2128.5600000000004,0.0,exploration,item_use,0,0,1,[],{'explore'},False,False,,Explore the stairs down northeast,2036,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2425,move_northeast,-0.01,-0.02,442.9,12,Eat to restore health,,2420.0,5.0,,,,-1990.4,0.0,0.0,0,2433.3,-0.01,-0.02,14.0,-0.01,1730.48,0.0,survival,movement,0,0,1,[],"{'rest', 'heal', 'eat'}",False,False,,Eat to restore health,2037,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2425,move_east,-0.01,-0.009,2950.0,14,Search the area for items and clues,,2420.0,5.0,,,,2507.1,0.0,0.011000000000000001,1,442.9,-0.01,-0.02,12.0,-0.01,2231.9,0.0,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,2038,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2430,wear,-0.01,-0.01,2433.3,14,Explore the stairs down northeast,,2425.0,5.0,,,,-516.6999999999998,0.0,-0.0010000000000000009,0,2950.0,-0.01,-0.009,14.0,-0.01,2138.56,0.0,exploration,equipment,0,0,1,[],{'explore'},False,False,,Explore the stairs down northeast,2039,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2430,apply,-0.01,-0.02,442.9,12,Search the area for items and clues,,2430.0,0.0,,,,-1990.4,0.0,-0.01,0,2433.3,-0.01,-0.01,14.0,-0.01,1740.4800000000002,0.0,exploration,item_use,0,0,1,[],{'search'},False,False,,Search the area for items and clues,2040,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2430,search,0.0,0.0,1180.0,14,Eat to regain health,,2430.0,0.0,,,,737.1,0.01,0.02,1,442.9,-0.01,-0.02,12.0,-0.008,1489.8200000000002,0.004472135954934579,survival,exploration,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat to regain health,2041,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2435,take_off,-0.01,-0.01,1650.0,14,Explore the stairs down northeast to gain experience and potentially find items,,2435.0,0.0,,,,470.0,-0.01,-0.01,0,1180.0,0.0,0.0,14.0,-0.008,1731.2400000000002,0.004472135954934579,exploration,equipment,0,0,1,[],"{'find', 'explore'}",False,False,,Explore the stairs down northeast to gain experience and potentially find items,2042,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2435,pickup,0.0,0.0,775.0,12,Search the area for items and clues,,2430.0,5.0,,,,-875.0,0.01,0.01,0,1650.0,-0.01,-0.01,14.0,-0.006,1296.2400000000002,0.005477225574998609,exploration,inventory,0,0,1,[],{'search'},False,False,,Search the area for items and clues,2043,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2435,wear,-0.01,-0.01,1450.0,14,Eat to regain health,,2430.0,5.0,,,,675.0,-0.01,-0.01,1,775.0,0.0,0.0,12.0,-0.006,1099.58,0.005477225574998609,survival,equipment,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat to regain health,2044,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2440,apply,-0.01,-0.01,1650.0,14,Explore the stairs down northeast to gain experience and potentially find items,,2435.0,5.0,,,,200.0,0.0,0.0,0,1450.0,-0.01,-0.01,14.0,-0.006,1341.0,0.005477225574998609,exploration,item_use,0,0,1,[],"{'find', 'explore'}",False,False,,Explore the stairs down northeast to gain experience and potentially find items,2045,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2440,eat,-0.01,-0.01,775.0,12,Search the area for potential threats and items,,2440.0,0.0,,,,-875.0,0.0,0.0,0,1650.0,-0.01,-0.01,14.0,-0.008,1260.0,0.004472135954934579,survival,item_use,0,0,1,[],"{'search', 'eat'}",False,True,eat,Search the area for potential threats and items,2046,True,0,1.0,True,1,1,1.0,1,-0.01,-0.02,2
2440,drink,-0.01,-0.01,2950.0,14,Search the area for potential threats and items,,2440.0,0.0,,,,2175.0,0.0,0.0,1,775.0,-0.01,-0.01,12.0,-0.008,1520.0,0.004472135954934579,survival,item_use,0,0,1,[],"{'search', 'eat'}",False,True,eat,Search the area for potential threats and items,2046,True,0,1.0,True,1,1,1.0,1,-0.01,-0.02,2
2445,move_southeast,-0.01,-0.01,1300.0,14,Explore the stairs down northeast,,2445.0,0.0,,,,-1650.0,0.0,0.0,0,2950.0,-0.01,-0.01,14.0,-0.01,1625.0,0.0,exploration,movement,0,0,1,[],{'explore'},False,True,explore,Explore the stairs down northeast,2047,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2445,move_north,-0.01,-0.01,850.0,12,Search the area for potential threats and items,,2440.0,5.0,,,,-450.0,0.0,0.0,0,1300.0,-0.01,-0.01,14.0,-0.01,1505.0,0.0,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,2048,True,0,1.0,True,1,1,1.0,1,-0.01,-0.02,2
2445,apply,-0.01,-0.01,2950.0,14,Search the area for potential threats and items,,2440.0,5.0,,,,2100.0,0.0,0.0,1,850.0,-0.01,-0.01,12.0,-0.01,1765.0,0.0,survival,item_use,0,0,1,[],"{'search', 'eat'}",False,True,eat,Search the area for potential threats and items,2048,True,0,1.0,True,1,1,1.0,1,-0.01,-0.02,2
2450,move_northeast,-0.01,-0.01,1300.0,14,Explore the stairs down northeast,,2445.0,5.0,,,,-1650.0,0.0,0.0,0,2950.0,-0.01,-0.01,14.0,-0.01,1870.0,0.0,exploration,movement,0,0,1,[],{'explore'},False,True,explore,Explore the stairs down northeast,2049,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2450,move_northeast,-0.01,-0.01,1180.0,14,Search the area for potential items and clues,,2450.0,0.0,,,,-120.0,0.0,0.0,0,1300.0,-0.01,-0.01,14.0,-0.01,1516.0,0.0,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for potential items and clues,2050,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2450,throw,-0.01,-0.01,660.0,12,Eat something to regain health,,2450.0,0.0,,,,-520.0,0.0,0.0,0,1180.0,-0.01,-0.01,14.0,-0.01,1388.0,0.0,survival,combat,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,2051,False,,0.0,False,0,0,0.0,0,-0.01,-0.02,2
2455,move_southeast,-0.01,-0.02,1300.0,14,Eat something to regain health,,2455.0,0.0,,,,640.0,0.0,-0.01,1,660.0,-0.01,-0.01,12.0,-0.01,1478.0,0.0,survival,movement,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,2051,False,,0.0,False,0,0,0.0,0,-0.01,-0.02,2
2455,take_off,-0.01,-0.01,1180.0,14,Search the area for potential items and clues,,2450.0,5.0,,,,-120.0,0.0,0.01,0,1300.0,-0.01,-0.02,14.0,-0.01,1124.0,0.0,exploration,equipment,0,0,1,[],{'search'},False,False,,Search the area for potential items and clues,2052,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2455,throw,-0.01,-0.01,660.0,12,Eat something to regain health,,2450.0,5.0,,,,-520.0,0.0,0.0,0,1180.0,-0.01,-0.01,14.0,-0.01,996.0,0.0,survival,combat,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,2053,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2460,take_off,-0.01,-0.02,660.0,12,Eat something to recover health,,2460.0,0.0,,,,0.0,0.0,-0.01,0,660.0,-0.01,-0.01,12.0,-0.01,892.0,0.0,survival,equipment,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to recover health,2054,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2460,apply,-0.01,-0.02,1300.0,14,Eat something to regain health,,2455.0,5.0,,,,640.0,0.0,0.0,1,660.0,-0.01,-0.02,12.0,-0.01,1020.0,0.0,survival,item_use,0,0,1,[],"{'heal', 'eat'}",False,True,heal,Eat something to regain health,2055,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2460,move_west,-0.01,-0.01,1450.0,14,Search the area for items and clues,,2460.0,0.0,,,,150.0,0.0,0.01,0,1300.0,-0.01,-0.02,14.0,-0.01,1050.0,0.0,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,2056,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2465,wait,-0.01,-0.01,428.6,14,Explore the stairs_down northeast,,2465.0,0.0,,,,-1021.4,0.0,0.0,0,1450.0,-0.01,-0.01,14.0,-0.01,899.72,0.0,exploration,waiting,0,0,1,[],{'explore'},False,False,,Explore the stairs_down northeast,2057,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2465,move_west,0.0,0.0,640.0,12,Eat something to recover health,,2460.0,5.0,,,,211.39999999999998,0.01,0.01,0,428.6,-0.01,-0.01,14.0,-0.008,895.72,0.004472135954934579,survival,movement,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to recover health,2058,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2465,move_south,-0.01,-0.01,1450.0,14,Search the area for items and clues,,2460.0,5.0,,,,810.0,-0.01,-0.01,1,640.0,0.0,0.0,12.0,-0.008,1053.72,0.004472135954934579,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,2059,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
2470,pickup,-0.01,-0.01,393.3,14,Explore the stairs_down northeast,,2465.0,5.0,,,,-1056.7,0.0,0.0,0,1450.0,-0.01,-0.01,14.0,-0.008,872.3799999999999,0.004472135954934579,exploration,inventory,0,0,1,[],{'explore'},False,False,,Explore the stairs_down northeast,2060,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
2470,close_door,0.0,0.002,825.0,12,Search for items and potential dangers,,2470.0,0.0,,,,431.7,0.01,0.012,0,393.3,-0.01,-0.01,14.0,-0.006,747.3799999999999,0.005477225574998609,defensive,interaction,0,0,1,[],{'search'},False,False,,Search for items and potential dangers,2061,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
2470,open_door,-0.01,-0.01,1180.0,14,Search the area for items and clues,,2470.0,0.0,,,,355.0,-0.01,-0.012,1,825.0,0.0,0.002,12.0,-0.006,897.6600000000001,0.005477225574998609,exploration,interaction,0,0,1,[],{'search'},False,False,,Search the area for items and clues,2062,False,,0.0,False,0,0,0.0,0,-0.01,-0.02,2
